State,Value,Timestamp,Datetime,Formatted Date
HIMACHAL,1898,1740448603.5805771,2025-02-25 07:26:43.580577,2025-02-25 07:26:43
J & K,2761,1740448603.5805771,2025-02-25 07:26:43.580577,2025-02-25 07:26:43
PUNJAB,7016,1740448603.5805771,2025-02-25 07:26:43.580577,2025-02-25 07:26:43
RAJASTHAN,16893,1740448603.5805771,2025-02-25 07:26:43.580577,2025-02-25 07:26:43
UTTARAKHAND,2014,1740448603.5805771,2025-02-25 07:26:43.580577,2025-02-25 07:26:43
UTTAR-PRADESH,13562,1740448603.5805771,2025-02-25 07:26:43.580577,2025-02-25 07:26:43
CHANDIGARH,228,1740449544.7667687,2025-02-25 07:42:24.766769,2025-02-25 07:42:24
HARYANA,6612,1740449544.7667687,2025-02-25 07:42:24.766769,2025-02-25 07:42:24
HIMACHAL,1958,1740449544.7667687,2025-02-25 07:42:24.766769,2025-02-25 07:42:24
J & K,2801,1740449544.7667687,2025-02-25 07:42:24.766769,2025-02-25 07:42:24
PUNJAB,7177,1740449544.7667687,2025-02-25 07:42:24.766769,2025-02-25 07:42:24
RAJASTHAN,17084,1740449544.7667687,2025-02-25 07:42:24.766769,2025-02-25 07:42:24
UTTARAKHAND,1991,1740449544.7667687,2025-02-25 07:42:24.766769,2025-02-25 07:42:24
UTTAR-PRADESH,14103,1740449544.7667687,2025-02-25 07:42:24.766769,2025-02-25 07:42:24
CHANDIGARH,231,1740450403.864623,2025-02-25 07:56:43.864623,2025-02-25 07:56:43
HARYANA,6502,1740450403.864623,2025-02-25 07:56:43.864623,2025-02-25 07:56:43
HIMACHAL,1977,1740450403.864623,2025-02-25 07:56:43.864623,2025-02-25 07:56:43
J & K,2827,1740450403.864623,2025-02-25 07:56:43.864623,2025-02-25 07:56:43
PUNJAB,7178,1740450403.864623,2025-02-25 07:56:43.864623,2025-02-25 07:56:43
RAJASTHAN,17194,1740450403.864623,2025-02-25 07:56:43.864623,2025-02-25 07:56:43
UTTARAKHAND,2120,1740450403.864623,2025-02-25 07:56:43.864623,2025-02-25 07:56:43
UTTAR-PRADESH,14032,1740450403.864623,2025-02-25 07:56:43.864623,2025-02-25 07:56:43
CHANDIGARH,230,1740451355.2414746,2025-02-25 08:12:35.241475,2025-02-25 08:12:35
HARYANA,6584,1740451355.2414746,2025-02-25 08:12:35.241475,2025-02-25 08:12:35
HIMACHAL,1999,1740451355.2414746,2025-02-25 08:12:35.241475,2025-02-25 08:12:35
J & K,2880,1740451355.2414746,2025-02-25 08:12:35.241475,2025-02-25 08:12:35
PUNJAB,7173,1740451355.2414746,2025-02-25 08:12:35.241475,2025-02-25 08:12:35
RAJASTHAN,17234,1740451355.2414746,2025-02-25 08:12:35.241475,2025-02-25 08:12:35
UTTARAKHAND,2153,1740451355.2414746,2025-02-25 08:12:35.241475,2025-02-25 08:12:35
UTTAR-PRADESH,15304,1740451355.2414746,2025-02-25 08:12:35.241475,2025-02-25 08:12:35
CHANDIGARH,231,1740452204.6529567,2025-02-25 08:26:44.652957,2025-02-25 08:26:44
HARYANA,6644,1740452204.6529567,2025-02-25 08:26:44.652957,2025-02-25 08:26:44
HIMACHAL,1999,1740452204.6529567,2025-02-25 08:26:44.652957,2025-02-25 08:26:44
J & K,2847,1740452204.6529567,2025-02-25 08:26:44.652957,2025-02-25 08:26:44
PUNJAB,7320,1740452204.6529567,2025-02-25 08:26:44.652957,2025-02-25 08:26:44
RAJASTHAN,17243,1740452204.6529567,2025-02-25 08:26:44.652957,2025-02-25 08:26:44
UTTARAKHAND,2100,1740452204.6529567,2025-02-25 08:26:44.652957,2025-02-25 08:26:44
UTTAR-PRADESH,15975,1740452204.6529567,2025-02-25 08:26:44.652957,2025-02-25 08:26:44
CHANDIGARH,229,1740453145.9034333,2025-02-25 08:42:25.903433,2025-02-25 08:42:25
HARYANA,6651,1740453145.9034333,2025-02-25 08:42:25.903433,2025-02-25 08:42:25
HIMACHAL,1954,1740453145.9034333,2025-02-25 08:42:25.903433,2025-02-25 08:42:25
J & K,2845,1740453145.9034333,2025-02-25 08:42:25.903433,2025-02-25 08:42:25
PUNJAB,7242,1740453145.9034333,2025-02-25 08:42:25.903433,2025-02-25 08:42:25
RAJASTHAN,17218,1740453145.9034333,2025-02-25 08:42:25.903433,2025-02-25 08:42:25
UTTARAKHAND,2123,1740453145.9034333,2025-02-25 08:42:25.903433,2025-02-25 08:42:25
UTTAR-PRADESH,16409,1740453145.9034333,2025-02-25 08:42:25.903433,2025-02-25 08:42:25
CHANDIGARH,230,1740454005.091509,2025-02-25 08:56:45.091509,2025-02-25 08:56:45
HARYANA,7053,1740454005.091509,2025-02-25 08:56:45.091509,2025-02-25 08:56:45
HIMACHAL,1955,1740454005.091509,2025-02-25 08:56:45.091509,2025-02-25 08:56:45
J & K,2830,1740454005.091509,2025-02-25 08:56:45.091509,2025-02-25 08:56:45
PUNJAB,7339,1740454005.091509,2025-02-25 08:56:45.091509,2025-02-25 08:56:45
RAJASTHAN,17077,1740454005.091509,2025-02-25 08:56:45.091509,2025-02-25 08:56:45
UTTARAKHAND,2102,1740454005.091509,2025-02-25 08:56:45.091509,2025-02-25 08:56:45
UTTAR-PRADESH,16533,1740454005.091509,2025-02-25 08:56:45.091509,2025-02-25 08:56:45
CHANDIGARH,222,1740454946.3087,2025-02-25 09:12:26.308700,2025-02-25 09:12:26
HARYANA,7359,1740454946.3087,2025-02-25 09:12:26.308700,2025-02-25 09:12:26
HIMACHAL,1957,1740454946.3087,2025-02-25 09:12:26.308700,2025-02-25 09:12:26
J & K,2783,1740454946.3087,2025-02-25 09:12:26.308700,2025-02-25 09:12:26
PUNJAB,7344,1740454946.3087,2025-02-25 09:12:26.308700,2025-02-25 09:12:26
RAJASTHAN,17091,1740454946.3087,2025-02-25 09:12:26.308700,2025-02-25 09:12:26
UTTARAKHAND,2122,1740454946.3087,2025-02-25 09:12:26.308700,2025-02-25 09:12:26
UTTAR-PRADESH,16532,1740454946.3087,2025-02-25 09:12:26.308700,2025-02-25 09:12:26
CHANDIGARH,211,1740455806.1123304,2025-02-25 09:26:46.112330,2025-02-25 09:26:46
HARYANA,7428,1740455806.1123304,2025-02-25 09:26:46.112330,2025-02-25 09:26:46
HIMACHAL,1948,1740455806.1123304,2025-02-25 09:26:46.112330,2025-02-25 09:26:46
J & K,2865,1740455806.1123304,2025-02-25 09:26:46.112330,2025-02-25 09:26:46
PUNJAB,7373,1740455806.1123304,2025-02-25 09:26:46.112330,2025-02-25 09:26:46
RAJASTHAN,18329,1740455806.1123304,2025-02-25 09:26:46.112330,2025-02-25 09:26:46
UTTARAKHAND,2037,1740455806.1123304,2025-02-25 09:26:46.112330,2025-02-25 09:26:46
UTTAR-PRADESH,17042,1740455806.1123304,2025-02-25 09:26:46.112330,2025-02-25 09:26:46
CHANDIGARH,204,1740456705.8148565,2025-02-25 09:41:45.814857,2025-02-25 09:41:45
HARYANA,7854,1740456705.8148565,2025-02-25 09:41:45.814857,2025-02-25 09:41:45
HIMACHAL,1943,1740456705.8148565,2025-02-25 09:41:45.814857,2025-02-25 09:41:45
J & K,2864,1740456705.8148565,2025-02-25 09:41:45.814857,2025-02-25 09:41:45
PUNJAB,7403,1740456705.8148565,2025-02-25 09:41:45.814857,2025-02-25 09:41:45
RAJASTHAN,18376,1740456705.8148565,2025-02-25 09:41:45.814857,2025-02-25 09:41:45
UTTARAKHAND,2032,1740456705.8148565,2025-02-25 09:41:45.814857,2025-02-25 09:41:45
UTTAR-PRADESH,17192,1740456705.8148565,2025-02-25 09:41:45.814857,2025-02-25 09:41:45
CHANDIGARH,202,1740457647.786138,2025-02-25 09:57:27.786138,2025-02-25 09:57:27
HARYANA,7917,1740457647.786138,2025-02-25 09:57:27.786138,2025-02-25 09:57:27
HIMACHAL,1923,1740457647.786138,2025-02-25 09:57:27.786138,2025-02-25 09:57:27
J & K,2917,1740457647.786138,2025-02-25 09:57:27.786138,2025-02-25 09:57:27
PUNJAB,7305,1740457647.786138,2025-02-25 09:57:27.786138,2025-02-25 09:57:27
RAJASTHAN,18301,1740457647.786138,2025-02-25 09:57:27.786138,2025-02-25 09:57:27
UTTARAKHAND,1941,1740457647.786138,2025-02-25 09:57:27.786138,2025-02-25 09:57:27
UTTAR-PRADESH,17299,1740457647.786138,2025-02-25 09:57:27.786138,2025-02-25 09:57:27
CHANDIGARH,188,1740458507.185357,2025-02-25 10:11:47.185357,2025-02-25 10:11:47
HARYANA,7768,1740458507.185357,2025-02-25 10:11:47.185357,2025-02-25 10:11:47
HIMACHAL,1902,1740458507.185357,2025-02-25 10:11:47.185357,2025-02-25 10:11:47
J & K,2921,1740458507.185357,2025-02-25 10:11:47.185357,2025-02-25 10:11:47
PUNJAB,7230,1740458507.185357,2025-02-25 10:11:47.185357,2025-02-25 10:11:47
RAJASTHAN,17817,1740458507.185357,2025-02-25 10:11:47.185357,2025-02-25 10:11:47
UTTARAKHAND,1927,1740458507.185357,2025-02-25 10:11:47.185357,2025-02-25 10:11:47
UTTAR-PRADESH,17462,1740458507.185357,2025-02-25 10:11:47.185357,2025-02-25 10:11:47
CHANDIGARH,183,1740459407.1950126,2025-02-25 10:26:47.195013,2025-02-25 10:26:47
HARYANA,7842,1740459407.1950126,2025-02-25 10:26:47.195013,2025-02-25 10:26:47
HIMACHAL,1879,1740459407.1950126,2025-02-25 10:26:47.195013,2025-02-25 10:26:47
J & K,2999,1740459407.1950126,2025-02-25 10:26:47.195013,2025-02-25 10:26:47
PUNJAB,7204,1740459407.1950126,2025-02-25 10:26:47.195013,2025-02-25 10:26:47
RAJASTHAN,17152,1740459407.1950126,2025-02-25 10:26:47.195013,2025-02-25 10:26:47
UTTARAKHAND,1905,1740459407.1950126,2025-02-25 10:26:47.195013,2025-02-25 10:26:47
UTTAR-PRADESH,17398,1740459407.1950126,2025-02-25 10:26:47.195013,2025-02-25 10:26:47
CHANDIGARH,184,1740460358.04464,2025-02-25 10:42:38.044640,2025-02-25 10:42:38
HARYANA,7926,1740460358.04464,2025-02-25 10:42:38.044640,2025-02-25 10:42:38
HIMACHAL,1918,1740460358.04464,2025-02-25 10:42:38.044640,2025-02-25 10:42:38
J & K,2912,1740460358.04464,2025-02-25 10:42:38.044640,2025-02-25 10:42:38
PUNJAB,6794,1740460358.04464,2025-02-25 10:42:38.044640,2025-02-25 10:42:38
RAJASTHAN,18099,1740460358.04464,2025-02-25 10:42:38.044640,2025-02-25 10:42:38
UTTARAKHAND,1872,1740460358.04464,2025-02-25 10:42:38.044640,2025-02-25 10:42:38
UTTAR-PRADESH,17410,1740460358.04464,2025-02-25 10:42:38.044640,2025-02-25 10:42:38
CHANDIGARH,187,1740461208.737476,2025-02-25 10:56:48.737476,2025-02-25 10:56:48
HARYANA,7640,1740461208.737476,2025-02-25 10:56:48.737476,2025-02-25 10:56:48
HIMACHAL,1855,1740461208.737476,2025-02-25 10:56:48.737476,2025-02-25 10:56:48
J & K,2826,1740461208.737476,2025-02-25 10:56:48.737476,2025-02-25 10:56:48
PUNJAB,6740,1740461208.737476,2025-02-25 10:56:48.737476,2025-02-25 10:56:48
RAJASTHAN,18144,1740461208.737476,2025-02-25 10:56:48.737476,2025-02-25 10:56:48
UTTARAKHAND,1799,1740461208.737476,2025-02-25 10:56:48.737476,2025-02-25 10:56:48
UTTAR-PRADESH,17598,1740461208.737476,2025-02-25 10:56:48.737476,2025-02-25 10:56:48
CHANDIGARH,184,1740462109.450071,2025-02-25 11:11:49.450071,2025-02-25 11:11:49
HARYANA,7520,1740462109.450071,2025-02-25 11:11:49.450071,2025-02-25 11:11:49
HIMACHAL,1862,1740462109.450071,2025-02-25 11:11:49.450071,2025-02-25 11:11:49
J & K,2833,1740462109.450071,2025-02-25 11:11:49.450071,2025-02-25 11:11:49
PUNJAB,6650,1740462109.450071,2025-02-25 11:11:49.450071,2025-02-25 11:11:49
RAJASTHAN,18031,1740462109.450071,2025-02-25 11:11:49.450071,2025-02-25 11:11:49
UTTARAKHAND,1750,1740462109.450071,2025-02-25 11:11:49.450071,2025-02-25 11:11:49
UTTAR-PRADESH,18020,1740462109.450071,2025-02-25 11:11:49.450071,2025-02-25 11:11:49
CHANDIGARH,188,1740464810.5390234,2025-02-25 11:56:50.539023,2025-02-25 11:56:50
HARYANA,7369,1740464810.5390234,2025-02-25 11:56:50.539023,2025-02-25 11:56:50
HIMACHAL,1827,1740464810.5390234,2025-02-25 11:56:50.539023,2025-02-25 11:56:50
J & K,2835,1740464810.5390234,2025-02-25 11:56:50.539023,2025-02-25 11:56:50
PUNJAB,6369,1740464810.5390234,2025-02-25 11:56:50.539023,2025-02-25 11:56:50
RAJASTHAN,18025,1740464810.5390234,2025-02-25 11:56:50.539023,2025-02-25 11:56:50
UTTARAKHAND,1672,1740464810.5390234,2025-02-25 11:56:50.539023,2025-02-25 11:56:50
UTTAR-PRADESH,17899,1740464810.5390234,2025-02-25 11:56:50.539023,2025-02-25 11:56:50
CHANDIGARH,188,1740465761.8388054,2025-02-25 12:12:41.838805,2025-02-25 12:12:41
HARYANA,7324,1740465761.8388054,2025-02-25 12:12:41.838805,2025-02-25 12:12:41
HIMACHAL,1804,1740465761.8388054,2025-02-25 12:12:41.838805,2025-02-25 12:12:41
J & K,2804,1740465761.8388054,2025-02-25 12:12:41.838805,2025-02-25 12:12:41
PUNJAB,6252,1740465761.8388054,2025-02-25 12:12:41.838805,2025-02-25 12:12:41
RAJASTHAN,17747,1740465761.8388054,2025-02-25 12:12:41.838805,2025-02-25 12:12:41
UTTARAKHAND,1635,1740465761.8388054,2025-02-25 12:12:41.838805,2025-02-25 12:12:41
UTTAR-PRADESH,17668,1740465761.8388054,2025-02-25 12:12:41.838805,2025-02-25 12:12:41
CHANDIGARH,186,1740466611.3467677,2025-02-25 12:26:51.346768,2025-02-25 12:26:51
HARYANA,7597,1740466611.3467677,2025-02-25 12:26:51.346768,2025-02-25 12:26:51
HIMACHAL,1778,1740466611.3467677,2025-02-25 12:26:51.346768,2025-02-25 12:26:51
J & K,2768,1740466611.3467677,2025-02-25 12:26:51.346768,2025-02-25 12:26:51
PUNJAB,6121,1740466611.3467677,2025-02-25 12:26:51.346768,2025-02-25 12:26:51
RAJASTHAN,17787,1740466611.3467677,2025-02-25 12:26:51.346768,2025-02-25 12:26:51
UTTARAKHAND,1569,1740466611.3467677,2025-02-25 12:26:51.346768,2025-02-25 12:26:51
UTTAR-PRADESH,17301,1740466611.3467677,2025-02-25 12:26:51.346768,2025-02-25 12:26:51
CHANDIGARH,184,1740467511.3378582,2025-02-25 12:41:51.337858,2025-02-25 12:41:51
HARYANA,7501,1740467511.3378582,2025-02-25 12:41:51.337858,2025-02-25 12:41:51
HIMACHAL,1753,1740467511.3378582,2025-02-25 12:41:51.337858,2025-02-25 12:41:51
J & K,2798,1740467511.3378582,2025-02-25 12:41:51.337858,2025-02-25 12:41:51
PUNJAB,6034,1740467511.3378582,2025-02-25 12:41:51.337858,2025-02-25 12:41:51
RAJASTHAN,17871,1740467511.3378582,2025-02-25 12:41:51.337858,2025-02-25 12:41:51
UTTARAKHAND,1535,1740467511.3378582,2025-02-25 12:41:51.337858,2025-02-25 12:41:51
UTTAR-PRADESH,17108,1740467511.3378582,2025-02-25 12:41:51.337858,2025-02-25 12:41:51
CHANDIGARH,179,1740468462.2286565,2025-02-25 12:57:42.228657,2025-02-25 12:57:42
HARYANA,7198,1740468462.2286565,2025-02-25 12:57:42.228657,2025-02-25 12:57:42
HIMACHAL,1765,1740468462.2286565,2025-02-25 12:57:42.228657,2025-02-25 12:57:42
J & K,2784,1740468462.2286565,2025-02-25 12:57:42.228657,2025-02-25 12:57:42
PUNJAB,5899,1740468462.2286565,2025-02-25 12:57:42.228657,2025-02-25 12:57:42
RAJASTHAN,17785,1740468462.2286565,2025-02-25 12:57:42.228657,2025-02-25 12:57:42
UTTARAKHAND,1498,1740468462.2286565,2025-02-25 12:57:42.228657,2025-02-25 12:57:42
UTTAR-PRADESH,16516,1740468462.2286565,2025-02-25 12:57:42.228657,2025-02-25 12:57:42
CHANDIGARH,170,1740469312.3146155,2025-02-25 13:11:52.314615,2025-02-25 13:11:52
HARYANA,7123,1740469312.3146155,2025-02-25 13:11:52.314615,2025-02-25 13:11:52
HIMACHAL,1707,1740469312.3146155,2025-02-25 13:11:52.314615,2025-02-25 13:11:52
J & K,2810,1740469312.3146155,2025-02-25 13:11:52.314615,2025-02-25 13:11:52
PUNJAB,5450,1740469312.3146155,2025-02-25 13:11:52.314615,2025-02-25 13:11:52
RAJASTHAN,17509,1740469312.3146155,2025-02-25 13:11:52.314615,2025-02-25 13:11:52
UTTARAKHAND,1456,1740469312.3146155,2025-02-25 13:11:52.314615,2025-02-25 13:11:52
UTTAR-PRADESH,15857,1740469312.3146155,2025-02-25 13:11:52.314615,2025-02-25 13:11:52
CHANDIGARH,155,1740471112.5239387,2025-02-25 13:41:52.523939,2025-02-25 13:41:52
HARYANA,7003,1740471112.5239387,2025-02-25 13:41:52.523939,2025-02-25 13:41:52
HIMACHAL,1722,1740471112.5239387,2025-02-25 13:41:52.523939,2025-02-25 13:41:52
J & K,2839,1740471112.5239387,2025-02-25 13:41:52.523939,2025-02-25 13:41:52
PUNJAB,5255,1740471112.5239387,2025-02-25 13:41:52.523939,2025-02-25 13:41:52
RAJASTHAN,17182,1740471112.5239387,2025-02-25 13:41:52.523939,2025-02-25 13:41:52
UTTARAKHAND,1453,1740471112.5239387,2025-02-25 13:41:52.523939,2025-02-25 13:41:52
UTTAR-PRADESH,15018,1740471112.5239387,2025-02-25 13:41:52.523939,2025-02-25 13:41:52
CHANDIGARH,146,1740472012.4260576,2025-02-25 13:56:52.426058,2025-02-25 13:56:52
HARYANA,7189,1740472012.4260576,2025-02-25 13:56:52.426058,2025-02-25 13:56:52
HIMACHAL,1735,1740472012.4260576,2025-02-25 13:56:52.426058,2025-02-25 13:56:52
J & K,2854,1740472012.4260576,2025-02-25 13:56:52.426058,2025-02-25 13:56:52
PUNJAB,5402,1740472012.4260576,2025-02-25 13:56:52.426058,2025-02-25 13:56:52
RAJASTHAN,17125,1740472012.4260576,2025-02-25 13:56:52.426058,2025-02-25 13:56:52
UTTARAKHAND,1423,1740472012.4260576,2025-02-25 13:56:52.426058,2025-02-25 13:56:52
UTTAR-PRADESH,15046,1740472012.4260576,2025-02-25 13:56:52.426058,2025-02-25 13:56:52
CHANDIGARH,145,1740473813.1409514,2025-02-25 14:26:53.140951,2025-02-25 14:26:53
HARYANA,7234,1740473813.1409514,2025-02-25 14:26:53.140951,2025-02-25 14:26:53
HIMACHAL,1689,1740473813.1409514,2025-02-25 14:26:53.140951,2025-02-25 14:26:53
J & K,2740,1740473813.1409514,2025-02-25 14:26:53.140951,2025-02-25 14:26:53
PUNJAB,5553,1740473813.1409514,2025-02-25 14:26:53.140951,2025-02-25 14:26:53
RAJASTHAN,17320,1740473813.1409514,2025-02-25 14:26:53.140951,2025-02-25 14:26:53
UTTARAKHAND,1531,1740473813.1409514,2025-02-25 14:26:53.140951,2025-02-25 14:26:53
UTTAR-PRADESH,14309,1740473813.1409514,2025-02-25 14:26:53.140951,2025-02-25 14:26:53
CHANDIGARH,151,1740474713.9393423,2025-02-25 14:41:53.939342,2025-02-25 14:41:53
HARYANA,7059,1740474713.9393423,2025-02-25 14:41:53.939342,2025-02-25 14:41:53
HIMACHAL,1711,1740474713.9393423,2025-02-25 14:41:53.939342,2025-02-25 14:41:53
J & K,2716,1740474713.9393423,2025-02-25 14:41:53.939342,2025-02-25 14:41:53
PUNJAB,5620,1740474713.9393423,2025-02-25 14:41:53.939342,2025-02-25 14:41:53
RAJASTHAN,17430,1740474713.9393423,2025-02-25 14:41:53.939342,2025-02-25 14:41:53
UTTARAKHAND,1518,1740474713.9393423,2025-02-25 14:41:53.939342,2025-02-25 14:41:53
UTTAR-PRADESH,14149,1740474713.9393423,2025-02-25 14:41:53.939342,2025-02-25 14:41:53
CHANDIGARH,142,1740475614.5370584,2025-02-25 14:56:54.537058,2025-02-25 14:56:54
HARYANA,7007,1740475614.5370584,2025-02-25 14:56:54.537058,2025-02-25 14:56:54
HIMACHAL,1700,1740475614.5370584,2025-02-25 14:56:54.537058,2025-02-25 14:56:54
J & K,2637,1740475614.5370584,2025-02-25 14:56:54.537058,2025-02-25 14:56:54
PUNJAB,5605,1740475614.5370584,2025-02-25 14:56:54.537058,2025-02-25 14:56:54
RAJASTHAN,17462,1740475614.5370584,2025-02-25 14:56:54.537058,2025-02-25 14:56:54
UTTARAKHAND,1558,1740475614.5370584,2025-02-25 14:56:54.537058,2025-02-25 14:56:54
UTTAR-PRADESH,14170,1740475614.5370584,2025-02-25 14:56:54.537058,2025-02-25 14:56:54
CHANDIGARH,154,1740476564.9986868,2025-02-25 15:12:44.998687,2025-02-25 15:12:44
HARYANA,6910,1740476564.9986868,2025-02-25 15:12:44.998687,2025-02-25 15:12:44
HIMACHAL,1680,1740476564.9986868,2025-02-25 15:12:44.998687,2025-02-25 15:12:44
J & K,2618,1740476564.9986868,2025-02-25 15:12:44.998687,2025-02-25 15:12:44
PUNJAB,5717,1740476564.9986868,2025-02-25 15:12:44.998687,2025-02-25 15:12:44
RAJASTHAN,17167,1740476564.9986868,2025-02-25 15:12:44.998687,2025-02-25 15:12:44
UTTARAKHAND,1539,1740476564.9986868,2025-02-25 15:12:44.998687,2025-02-25 15:12:44
UTTAR-PRADESH,13718,1740476564.9986868,2025-02-25 15:12:44.998687,2025-02-25 15:12:44
CHANDIGARH,143,1740477413.798579,2025-02-25 15:26:53.798579,2025-02-25 15:26:53
HARYANA,6767,1740477413.798579,2025-02-25 15:26:53.798579,2025-02-25 15:26:53
HIMACHAL,1699,1740477413.798579,2025-02-25 15:26:53.798579,2025-02-25 15:26:53
J & K,2683,1740477413.798579,2025-02-25 15:26:53.798579,2025-02-25 15:26:53
PUNJAB,5764,1740477413.798579,2025-02-25 15:26:53.798579,2025-02-25 15:26:53
RAJASTHAN,16834,1740477413.798579,2025-02-25 15:26:53.798579,2025-02-25 15:26:53
UTTARAKHAND,1564,1740477413.798579,2025-02-25 15:26:53.798579,2025-02-25 15:26:53
UTTAR-PRADESH,13225,1740477413.798579,2025-02-25 15:26:53.798579,2025-02-25 15:26:53
CHANDIGARH,153,1740478364.9306505,2025-02-25 15:42:44.930650,2025-02-25 15:42:44
HARYANA,6930,1740478364.9306505,2025-02-25 15:42:44.930650,2025-02-25 15:42:44
HIMACHAL,1699,1740478364.9306505,2025-02-25 15:42:44.930650,2025-02-25 15:42:44
J & K,2692,1740478364.9306505,2025-02-25 15:42:44.930650,2025-02-25 15:42:44
PUNJAB,5772,1740478364.9306505,2025-02-25 15:42:44.930650,2025-02-25 15:42:44
RAJASTHAN,16731,1740478364.9306505,2025-02-25 15:42:44.930650,2025-02-25 15:42:44
UTTARAKHAND,1602,1740478364.9306505,2025-02-25 15:42:44.930650,2025-02-25 15:42:44
UTTAR-PRADESH,13294,1740478364.9306505,2025-02-25 15:42:44.930650,2025-02-25 15:42:44
CHANDIGARH,149,1740479214.5241437,2025-02-25 15:56:54.524144,2025-02-25 15:56:54
HARYANA,6881,1740479214.5241437,2025-02-25 15:56:54.524144,2025-02-25 15:56:54
HIMACHAL,1702,1740479214.5241437,2025-02-25 15:56:54.524144,2025-02-25 15:56:54
J & K,2695,1740479214.5241437,2025-02-25 15:56:54.524144,2025-02-25 15:56:54
PUNJAB,5681,1740479214.5241437,2025-02-25 15:56:54.524144,2025-02-25 15:56:54
RAJASTHAN,16863,1740479214.5241437,2025-02-25 15:56:54.524144,2025-02-25 15:56:54
UTTARAKHAND,1622,1740479214.5241437,2025-02-25 15:56:54.524144,2025-02-25 15:56:54
UTTAR-PRADESH,13248,1740479214.5241437,2025-02-25 15:56:54.524144,2025-02-25 15:56:54
CHANDIGARH,158,1740480115.1187172,2025-02-25 16:11:55.118717,2025-02-25 16:11:55
HARYANA,6732,1740480115.1187172,2025-02-25 16:11:55.118717,2025-02-25 16:11:55
HIMACHAL,1699,1740480115.1187172,2025-02-25 16:11:55.118717,2025-02-25 16:11:55
J & K,2662,1740480115.1187172,2025-02-25 16:11:55.118717,2025-02-25 16:11:55
PUNJAB,5918,1740480115.1187172,2025-02-25 16:11:55.118717,2025-02-25 16:11:55
RAJASTHAN,15776,1740480115.1187172,2025-02-25 16:11:55.118717,2025-02-25 16:11:55
UTTARAKHAND,1660,1740480115.1187172,2025-02-25 16:11:55.118717,2025-02-25 16:11:55
UTTAR-PRADESH,12675,1740480115.1187172,2025-02-25 16:11:55.118717,2025-02-25 16:11:55
CHANDIGARH,160,1740481056.619483,2025-02-25 16:27:36.619483,2025-02-25 16:27:36
HARYANA,6725,1740481056.619483,2025-02-25 16:27:36.619483,2025-02-25 16:27:36
HIMACHAL,1690,1740481056.619483,2025-02-25 16:27:36.619483,2025-02-25 16:27:36
J & K,2644,1740481056.619483,2025-02-25 16:27:36.619483,2025-02-25 16:27:36
PUNJAB,5847,1740481056.619483,2025-02-25 16:27:36.619483,2025-02-25 16:27:36
RAJASTHAN,16129,1740481056.619483,2025-02-25 16:27:36.619483,2025-02-25 16:27:36
UTTARAKHAND,1752,1740481056.619483,2025-02-25 16:27:36.619483,2025-02-25 16:27:36
UTTAR-PRADESH,12645,1740481056.619483,2025-02-25 16:27:36.619483,2025-02-25 16:27:36
CHANDIGARH,155,1740481915.8184335,2025-02-25 16:41:55.818434,2025-02-25 16:41:55
HARYANA,6907,1740481915.8184335,2025-02-25 16:41:55.818434,2025-02-25 16:41:55
HIMACHAL,1700,1740481915.8184335,2025-02-25 16:41:55.818434,2025-02-25 16:41:55
J & K,2572,1740481915.8184335,2025-02-25 16:41:55.818434,2025-02-25 16:41:55
PUNJAB,5820,1740481915.8184335,2025-02-25 16:41:55.818434,2025-02-25 16:41:55
RAJASTHAN,15765,1740481915.8184335,2025-02-25 16:41:55.818434,2025-02-25 16:41:55
UTTARAKHAND,1765,1740481915.8184335,2025-02-25 16:41:55.818434,2025-02-25 16:41:55
UTTAR-PRADESH,12759,1740481915.8184335,2025-02-25 16:41:55.818434,2025-02-25 16:41:55
CHANDIGARH,161,1740482858.1908984,2025-02-25 16:57:38.190898,2025-02-25 16:57:38
HARYANA,6931,1740482858.1908984,2025-02-25 16:57:38.190898,2025-02-25 16:57:38
HIMACHAL,1700,1740482858.1908984,2025-02-25 16:57:38.190898,2025-02-25 16:57:38
J & K,2579,1740482858.1908984,2025-02-25 16:57:38.190898,2025-02-25 16:57:38
